"DateTime","Flow","file"
"7/19/2021 3:05",2.456,"DCSSUB - Flow - 07182021"
"7/19/2021 3:10",2.466,"DCSSUB - Flow - 07182021"
"7/19/2021 3:15",2.548,"DCSSUB - Flow - 07182021"
"7/19/2021 3:20",2.566,"DCSSUB - Flow - 07182021"
"7/19/2021 3:25",2.476,"DCSSUB - Flow - 07182021"
"7/19/2021 3:30",2.482,"DCSSUB - Flow - 07182021"
"7/19/2021 3:35",2.456,"DCSSUB - Flow - 07182021"
"7/19/2021 3:40",2.424,"DCSSUB - Flow - 07182021"
"7/19/2021 3:45",2.429,"DCSSUB - Flow - 07182021"
"7/19/2021 3:50",2.477,"DCSSUB - Flow - 07182021"
"7/19/2021 3:55",2.357,"DCSSUB - Flow - 07182021"
"7/19/2021 4:00",2.352,"DCSSUB - Flow - 07182021"
"7/19/2021 4:05",2.294,"DCSSUB - Flow - 07182021"
"7/19/2021 4:10",2.294,"DCSSUB - Flow - 07182021"
"7/19/2021 4:15",2.325,"DCSSUB - Flow - 07182021"
"7/19/2021 4:20",2.223,"DCSSUB - Flow - 07182021"
"7/19/2021 4:25",2.303,"DCSSUB - Flow - 07182021"
"7/19/2021 4:30",2.337,"DCSSUB - Flow - 07182021"
"7/19/2021 4:35",2.216,"DCSSUB - Flow - 07182021"
"7/19/2021 4:40",2.3,"DCSSUB - Flow - 07182021"
"7/19/2021 4:45",2.263,"DCSSUB - Flow - 07182021"
"7/19/2021 4:50",2.263,"DCSSUB - Flow - 07182021"
"7/19/2021 4:55",2.17,"DCSSUB - Flow - 07182021"
"7/19/2021 5:00",2.206,"DCSSUB - Flow - 07182021"
"7/19/2021 5:05",2.159,"DCSSUB - Flow - 07182021"
"7/19/2021 5:10",2.092,"DCSSUB - Flow - 07182021"
"7/19/2021 5:15",2.138,"DCSSUB - Flow - 07182021"
